id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,Year Released
1f3yAtsJtY87CTmM8RLnxf,Smells Like Teen Spirit,83,301920,0,['Nirvana'],['6olE6TJLqED3rqDCT0FyPh'],1991-09-26,0.502,0.912,1,-4.556,1,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,4,1991
31AOj9sFz2gM0O3hMARRBx,Losing My Religion,83,268427,0,['R.E.M.'],['4KWTAlx2RvbpseOGMEmROg'],1991-03-12,0.666,0.855,9,-5.051,0,0.0295,0.179,1.2e-06,0.0987,0.803,125.639,4,1991
3d9DChrdc6BOeFsbrZ3Is0,Under the Bridge,81,264307,0,['Red Hot Chili Peppers'],['0L8ExT028jH3ddEcZwqJJ5'],1991-09-24,0.559,0.345,4,-13.496,1,0.0459,0.0576,0.000105,0.141,0.458,84.581,4,1991
3YRCqOhFifThpSRFJ1VWFM,November Rain,81,536067,0,"[""Guns N' Roses""]",['3qm84nBOXUEQ2vnTfUTTFC'],1991-09-17,0.294,0.641,11,-9.316,1,0.0291,0.0163,0.22,0.112,0.226,79.759,4,1991
5sICkBXVmaCQk5aISGR3x1,Enter Sandman,80,331267,0,['Metallica'],['2ye2Wgw4gimLv2eAKyk1NB'],1991-08-12,0.577,0.828,6,-8.691,0,0.0298,0.00213,0.0114,0.0581,0.604,123.257,4,1991
0nLiqZ6A27jJri2VCalIUs,Nothing Else Matters,80,388267,0,['Metallica'],['2ye2Wgw4gimLv2eAKyk1NB'],1991-08-12,0.553,0.362,4,-11.218,0,0.0263,0.0458,6.01e-06,0.075,0.158,142.352,3,1991
0jWgAnTrNZmOGmqgvHhZEm,What's Up?,81,295533,0,['4 Non Blondes'],['0Je74SitssvJg1w4Ra2EK7'],1992-01-01,0.565,0.564,2,-10.044,1,0.0292,0.161,0.0,0.114,0.454,134.355,4,1992
70LcF31zb1H0PyJoS1Sx1r,Creep,83,238640,1,['Radiohead'],['4Z8W4fKeB5YxbusRsdQVPb'],1993-02-22,0.515,0.43,7,-9.935,1,0.0372,0.0097,0.000133,0.129,0.104,91.844,4,1993
2IZZqH4K02UIYg5EohpNHF,Zombie,81,306427,0,['The Cranberries'],['7t0rwkOPGlDPEhaOcVtOt9'],1994-10-03,0.307,0.635,7,-8.957,1,0.0339,0.0154,0.00483,0.366,0.304,166.973,4,1994
7lQWRAjyhTpCWFC0jmclT4,Gangsta's Paradise,83,240693,0,"['Coolio', 'L.V.']","['3y24n3XhZ96wgwRXjvS17T', '2LhsePRtgCo4THVKULQBL7']",1995-11-07,0.647,0.514,8,-10.05,1,0.0593,0.0655,0.0,0.398,0.387,79.974,4,1995
1Je1IMUlBXcx1Fz0WE7oPT,Wannabe,81,173027,0,['Spice Girls'],['0uq5PttqEjj3IH1bzwcrXF'],1996-01-01,0.768,0.864,11,-6.145,1,0.0324,0.101,0.0,0.162,0.891,110.008,4,1996
20fBuVybkHgjF6vNhSMROD,Ambitionz Az A Ridah,80,278387,1,['2Pac'],['1ZwdS5xdxEREPySFridCfh'],1996,0.801,0.908,2,-6.554,1,0.221,0.00253,0.000655,0.0698,0.805,87.279,4,1996
57iDDD9N9tTWe75x6qhStw,Bitter Sweet Symphony,80,357267,0,['The Verve'],['2cGwlqi3k18jFpUyTrsR84'],1997-09-29,0.356,0.917,9,-6.006,1,0.0479,0.0335,0.0,0.406,0.518,171.176,4,1997
48UPSzbZjgc449aqz8bxox,Californication,82,329733,0,['Red Hot Chili Peppers'],['0L8ExT028jH3ddEcZwqJJ5'],1999-06-08,0.592,0.767,9,-2.788,0,0.027,0.0021,0.00165,0.127,0.328,96.483,4,1999
503OTo2dSqe7qk76rgsbep,Still D.R.E.,81,270587,1,"['Dr. Dre', 'Snoop Dogg']","['6DPYiyq5kWVQS4RGwxzPC7', '7hJcb9fa4alzcOq3EaNPoG']",1999-11-16,0.816,0.775,11,-3.323,1,0.234,0.16,0.00031,0.0543,0.527,93.431,4,1999
2m1hi0nfMR9vdGC8UcrnwU,All The Small Things,81,167067,0,['blink-182'],['6FBDaR13swtiWwGhX1WQsP'],1999-06-01,0.434,0.897,0,-4.918,1,0.0488,0.0103,0.0,0.612,0.684,148.726,4,1999
47BBI51FKFwOMlIiX6m8ya,I Want It That Way,80,213307,0,['Backstreet Boys'],['5rSXSAkZ67PYJSvpUpkOr7'],1999-05-18,0.689,0.694,6,-5.83,0,0.027,0.257,0.0,0.148,0.482,99.039,4,1999
3MjUtNVVq3C8Fn0MP3zhXa,...Baby One More Time,80,211067,0,['Britney Spears'],['26dSoYclwsYLMAKD3tpOr4'],1999-01-12,0.759,0.699,0,-5.745,0,0.0307,0.202,0.000131,0.443,0.907,92.96,4,1999
1KGi9sZVMeszgZOWivFpxs,No Scrubs,80,214400,0,['TLC'],['0TImkz4nPqjegtVSMZnMRq'],1999-02-23,0.743,0.675,8,-4.267,0,0.0953,0.0251,0.000717,0.0685,0.59,92.909,4,1999
3AJwUDP919kvQ9QcozQPxg,Yellow,86,266773,0,['Coldplay'],['4gzpq5DPGxSnKTe4SA8HAU'],2000-07-10,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,4,2000
60a0Rd6pjrkxjPbaKzXjfq,In the End,84,216880,0,['Linkin Park'],['6XyY86QOPPrYVGvF9ch6wz'],2000-10-24,0.556,0.864,3,-5.87,0,0.0584,0.00958,0.0,0.209,0.4,105.143,4,2000
3yfqSUWxFvZELEM4PmlwIR,The Real Slim Shady,84,284200,1,['Eminem'],['7dGJo4pcD2V6oG8kP0tJRR'],2000-05-23,0.949,0.661,5,-4.244,0,0.0572,0.0302,0.0,0.0454,0.76,104.504,4,2000
0I3q5fE6wg7LIfHGngUTnV,Ms. Jackson,82,270507,1,['Outkast'],['1G9G7WwrXka3Z1r7aIDjI7'],2000-10-31,0.843,0.806,4,-5.946,0,0.269,0.143,0.0,0.0771,0.613,94.948,4,2000
6naxalmIoLFWR0siv8dnQQ,Oops!...I Did It Again,81,211160,0,['Britney Spears'],['26dSoYclwsYLMAKD3tpOr4'],2000-05-16,0.751,0.834,1,-5.444,0,0.0437,0.3,1.77e-05,0.355,0.894,95.053,4,2000
3UmaczJpikHgJFyBTAJVoz,Stan,80,404107,1,"['Eminem', 'Dido']","['7dGJo4pcD2V6oG8kP0tJRR', '2mpeljBig2IXLXRAFO9AAs']",2000-05-23,0.78,0.768,6,-4.325,0,0.238,0.0371,2.34e-06,0.518,0.507,80.063,4,2000
6ZOBP3NvffbU4SZcrnt1k6,Kryptonite,80,233933,0,['3 Doors Down'],['2RTUTCvo6onsAnheUk3aL9'],2000,0.545,0.865,11,-5.708,0,0.0286,0.00664,1.1e-05,0.168,0.543,99.009,4,2000
0v1XpBHnsbkCn7iJ9Ucr1l,It's My Life,80,224493,0,['Bon Jovi'],['58lV9VcRSjABbAbfWS6skp'],2000-01-01,0.551,0.913,0,-4.063,0,0.0466,0.0263,1.35e-05,0.347,0.544,119.992,4,2000
5W8YXBz9MTIDyrpYaCg2Ky,Last Resort,82,199907,1,['Papa Roach'],['4RddZ3iHvSpGV4dvATac9X'],2001-04-25,0.589,0.89,4,-3.719,0,0.0603,0.000481,0.00082,0.201,0.692,90.598,4,2001
0DiWol3AO6WpXZgp0goxAV,One More Time,81,320357,0,['Daft Punk'],['4tZwfgrHOc3mvqYlEYSvVi'],2001-03-12,0.611,0.697,2,-8.618,1,0.133,0.0193,0.0,0.332,0.476,122.752,4,2001
2DlHlPMa4M17kufBvI2lEN,Chop Suey!,81,210240,0,['System Of A Down'],['5eAWCfyUhZtHHtBdNk56l1'],2001-09-04,0.417,0.934,7,-3.908,0,0.119,0.000278,0.0015,0.132,0.287,127.066,4,2001
6GG73Jik4jUlQCkKg9JuGO,The Middle,80,165853,0,['Jimmy Eat World'],['3Ayl7mCk0nScecqOzvNp6s'],2001-07-17,0.643,0.849,2,-5.428,1,0.0526,0.0371,0.0,0.058,0.903,162.152,4,2001
0gmbgwZ8iqyMPmXefof8Yf,How You Remind Me,80,223840,0,['Nickelback'],['6deZN1bslXzeGvOLaLMOIF'],2001-09-11,0.446,0.764,10,-5.042,1,0.033,0.00135,0.0,0.099,0.543,172.094,4,2001
4xkOaSrkexMciUUogZKVTS,'Till I Collapse,85,297787,1,"['Eminem', 'Nate Dogg']","['7dGJo4pcD2V6oG8kP0tJRR', '1Oa0bMld0A3u5OTYfMzp5h']",2002-05-26,0.548,0.847,1,-3.237,1,0.186,0.0622,0.0,0.0816,0.1,171.447,4,2002
7lQ8MOhq6IN2w8EYcFNSUk,Without Me,85,290320,1,['Eminem'],['7dGJo4pcD2V6oG8kP0tJRR'],2002-05-26,0.908,0.669,7,-2.827,1,0.0738,0.00286,0.0,0.237,0.662,112.238,4,2002
75JFxkI2RXiU7L9VXzMkle,The Scientist,84,309600,0,['Coldplay'],['4gzpq5DPGxSnKTe4SA8HAU'],2002-08-08,0.557,0.442,5,-7.224,1,0.0243,0.731,1.46e-05,0.11,0.213,146.277,4,2002
3ZOEytgrvLwQaqXreDs2Jx,Can't Stop,81,269000,0,['Red Hot Chili Peppers'],['0L8ExT028jH3ddEcZwqJJ5'],2002-07-09,0.618,0.938,9,-3.442,1,0.0456,0.0179,0.0,0.167,0.875,91.455,4,2002
4llK75pXNWZz6KAho2Gp16,She Will Be Loved - Radio Mix,80,259453,0,['Maroon 5'],['04gDigrS5kc9YWfZHwBETP'],2002,0.651,0.663,0,-5.569,0,0.0281,0.228,0.0,0.0994,0.465,102.0,4,2002
6ECp64rv50XVz93WvxXMGF,This Love,80,206200,0,['Maroon 5'],['04gDigrS5kc9YWfZHwBETP'],2002,0.712,0.862,5,-4.612,0,0.0378,0.0525,0.0,0.093,0.809,95.051,4,2002
3dPQuX8Gs42Y7b454ybpMR,Seven Nation Army,84,231733,0,['The White Stripes'],['4F84IBURUo98rz4r61KF70'],2003-04-01,0.726,0.463,0,-7.828,1,0.0799,0.00817,0.447,0.255,0.321,123.881,4,2003
6I9VzXrHxO9rA9A5euc8Ak,Toxic,83,198800,0,['Britney Spears'],['26dSoYclwsYLMAKD3tpOr4'],2003-11-13,0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04,4,2003
2nLtzopw4rPReszdYBJU6h,Numb,83,185587,0,['Linkin Park'],['6XyY86QOPPrYVGvF9ch6wz'],2003-03-24,0.496,0.863,9,-4.153,1,0.0381,0.0046,0.0,0.639,0.243,110.018,4,2003
0COqiPhxzoWICwFCS4eZcp,Bring Me To Life,81,235893,0,['Evanescence'],['5nGIFgo0shDenQYSE0Sn7c'],2003-03-04,0.331,0.943,4,-3.188,0,0.0698,0.00721,2.06e-06,0.242,0.296,94.612,4,2003
77loZpT5Y5PRP1S451P9Yz,The Reason,81,232800,0,['Hoobastank'],['2MqhkhX4npxDZ62ObR5ELO'],2003-12-09,0.472,0.671,4,-4.649,1,0.029,0.0129,0.0,0.159,0.0681,82.952,4,2003
2PpruBYCo4H7WOBJ7Q2EwM,Hey Ya!,80,235213,0,['Outkast'],['1G9G7WwrXka3Z1r7aIDjI7'],2003,0.727,0.974,4,-2.261,0,0.0664,0.103,0.000532,0.174,0.965,79.526,4,2003
3XVBdLihbNbxUwZosxcGuJ,If I Ain't Got You,80,228707,0,['Alicia Keys'],['3DiDSECUqqY1AuBP8qtaIa'],2003-12-02,0.609,0.445,7,-9.129,1,0.106,0.603,6.77e-06,0.104,0.166,118.393,3,2003
5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),83,250373,0,"['Usher', 'Lil Jon', 'Ludacris']","['23zg3TcAtWQy7J6upgbUnj', '7sfl4Xt5KmfyDs2T3SVSMK', '3ipn9JLAPI5GUEo4y4jcoi']",2004-03-23,0.894,0.791,2,-4.699,1,0.112,0.0183,0.0,0.0388,0.583,105.018,4,2004
003vvx7Niy0yvhvHt4a68B,Mr. Brightside,82,222973,0,['The Killers'],['0C0XlULifJtAgn6ZNCW2eu'],2004,0.352,0.911,1,-5.23,1,0.0747,0.00121,0.0,0.0995,0.236,148.033,4,2004
6nTiIhLmQ3FWhvrGafw2zj,American Idiot,80,176346,1,['Green Day'],['7oPftvlwr6VrsViSDV7fJY'],2004-09-21,0.38,0.988,1,-2.042,1,0.0639,2.64e-05,7.86e-05,0.368,0.769,186.113,4,2004
68vgtRHr7iZHpzGpon6Jlo,My Boo,80,223440,0,"['Usher', 'Alicia Keys']","['23zg3TcAtWQy7J6upgbUnj', '3DiDSECUqqY1AuBP8qtaIa']",2004-03-23,0.662,0.507,5,-8.238,1,0.118,0.257,0.0,0.0465,0.676,86.412,4,2004
2Lhdl74nwwVGOE2Gv35QuK,Cupid's Chokehold / Breakfast in America,87,243773,0,['Gym Class Heroes'],['4IJczjB0fJ04gs4uvP0Fli'],2005-02-22,0.72,0.744,1,-6.938,0,0.12,0.237,0.0,0.255,0.619,78.953,4,2005
3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),84,218093,0,"['Shakira', 'Wyclef Jean']","['0EmeFodog0BfCgMzAIvKQp', '7aBzpmFXB4WWpPl2F7RjBe']",2005-11-28,0.778,0.824,10,-5.892,0,0.0712,0.284,0.0,0.405,0.756,100.024,4,2005
0d28khcov6AiegSCpG5TuT,Feel Good Inc.,83,222640,0,['Gorillaz'],['3AA28KZvwAUcZuOKwyblJQ'],2005-05-23,0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,4,2005
7LVHVU3tWfcxj5aiPFEW4Q,Fix You,83,295533,0,['Coldplay'],['4gzpq5DPGxSnKTe4SA8HAU'],2005-06-07,0.209,0.417,3,-8.74,1,0.0338,0.164,0.00196,0.113,0.124,138.178,4,2005
5fVZC9GiM4e8vu99W0Xf6J,How to Save a Life,83,262533,0,['The Fray'],['0zOcE3mg9nS6l3yxt1Y0bK'],2005-09-13,0.64,0.743,10,-4.08,1,0.0379,0.269,0.0,0.101,0.361,122.035,4,2005
4RCWB3V8V0dignt99LZ8vH,Hey There Delilah,82,232533,0,"[""Plain White T's""]",['1g1yxsNVPhMUl9GrMjEb2o'],2005-01-01,0.656,0.291,2,-10.572,1,0.0293,0.872,0.0,0.114,0.298,103.971,4,2005
5D2mYZuzcgjpchVY1pmTPh,Candy Shop,80,209107,1,"['50 Cent', 'Olivia']","['3q7HBObVc0L8jNeTe5Gofh', '5YBSzuCs7WaFKNr7Bky0Uf']",2005-03-03,0.614,0.574,11,-7.961,1,0.466,0.0253,3.2e-05,0.38,0.755,125.173,5,2005
4TsmezEQVSZNNPv5RJ65Ov,Pon de Replay,80,246960,0,['Rihanna'],['5pKCCKE2ajJHZ9KAiaK11H'],2005-08-29,0.779,0.64,7,-8.415,1,0.159,0.000155,0.00077,0.101,0.498,99.019,4,2005
2TfSHkHiFO4gRztVIkggkE,"Sugar, We're Goin Down",80,229093,0,['Fall Out Boy'],['4UXqAaa6dQYAk18Lv7PEgX'],2005-05-03,0.494,0.842,7,-4.784,1,0.0843,0.00579,0.0,0.122,0.574,162.011,4,2005
2gam98EZKrF9XuOkU13ApN,Promiscuous,82,242293,0,"['Nelly Furtado', 'Timbaland']","['2jw70GZXlAI8QzWeY2bgRc', '5Y5TRrQiqgUO4S36tzjIRZ']",2006-01-01,0.808,0.97,10,-6.098,0,0.0506,0.0569,6.13e-05,0.154,0.868,114.328,4,2006
0O45fw2L5vsWpdsOdXwNAR,SexyBack (feat. Timbaland),81,242733,1,"['Justin Timberlake', 'Timbaland']","['31TPClRtHm23RisEBtV3X7', '5Y5TRrQiqgUO4S36tzjIRZ']",2006-09-12,0.967,0.583,7,-5.562,0,0.0789,0.0584,0.0,0.0519,0.964,117.0,4,2006
2aibwv5hGXSgw7Yru8IYTO,Snow (Hey Oh),80,334667,0,['Red Hot Chili Peppers'],['0L8ExT028jH3ddEcZwqJJ5'],2006-05-09,0.427,0.9,11,-3.674,1,0.0499,0.116,1.75e-05,0.119,0.599,104.655,4,2006
7j31rVgGX9Q2blT92VBEA0,Teenagers,80,161920,0,['My Chemical Romance'],['7FBcuc1gsnv6Y1nwFtNRCb'],2006-10-23,0.463,0.857,4,-3.063,1,0.0632,0.0506,0.0,0.184,0.856,111.647,4,2006
1zzxoZVylsna2BQB65Ppcb,X Gon' Give It To Ya,83,217587,1,['DMX'],['1HwM5zlC5qNWhJtM00yXzG'],2007-06-12,0.761,0.899,10,-3.09,0,0.183,0.0135,0.0,0.0719,0.673,95.027,4,2007
4fzsfWzRhPawzqhX8Qt9F3,Stronger,82,311867,1,['Kanye West'],['5K4W6rqBFWDnAN6FQUkS6x'],2007-09-11,0.617,0.717,10,-7.858,0,0.153,0.00564,0.0,0.408,0.49,103.992,4,2007
0BxE4FqsDD1Ot4YuBXwAPp,505,81,253587,0,['Arctic Monkeys'],['7Ln80lUS6He07XvHI8qqHH'],2007-04-22,0.526,0.866,0,-5.822,1,0.0568,0.00287,7.78e-05,0.0945,0.248,140.266,4,2007
0JJP0IS4w0fJx01EcrfkDe,"Dear Maria, Count Me In",81,182827,0,['All Time Low'],['46gyXjRIvN1NL1eCB8GBxo'],2007-09-25,0.459,0.895,2,-3.126,1,0.0805,0.00725,0.0,0.206,0.572,181.04,4,2007
6IwKcFdiRQZOWeYNhUiWIv,No One,80,253813,0,['Alicia Keys'],['3DiDSECUqqY1AuBP8qtaIa'],2007-11-09,0.644,0.548,1,-5.416,0,0.0286,0.0209,8.68e-06,0.134,0.166,90.042,4,2007
266Vb7ItE3o1q8HdJ9QOvn,Verbatim,80,168320,0,['Mother Mother'],['0e86yPdC41PGRkLp2Q1Bph'],2007-05-08,0.827,0.58,7,-6.809,1,0.327,0.309,0.0,0.148,0.492,78.011,4,2007
6ic8OlLUNEATToEFU3xmaH,Gimme More,80,251240,0,['Britney Spears'],['26dSoYclwsYLMAKD3tpOr4'],2007-10-25,0.788,0.844,2,-3.131,1,0.0334,0.25,0.000678,0.0723,0.382,113.324,4,2007
1hGy2eLcmC8eKx7qr1tOqx,Beautiful Girls,80,225373,0,['Sean Kingston'],['6S0dmVVn4udvppDhZIWxCr'],2007-07-23,0.762,0.661,1,-6.075,0,0.0687,0.15,0.0,0.256,0.769,130.009,4,2007
2kS6td1yvmpNgZTt1q5pQq,Hayloft,86,181680,0,['Mother Mother'],['0e86yPdC41PGRkLp2Q1Bph'],2008-09-23,0.527,0.922,9,-2.666,0,0.0728,0.00475,0.000162,0.422,0.49,95.975,4,2008
0zMAvsQmaQ4DGsmXtKixpn,Burning Pile,84,262173,0,['Mother Mother'],['0e86yPdC41PGRkLp2Q1Bph'],2008-09-23,0.516,0.755,5,-3.724,1,0.0383,0.0633,0.00103,0.107,0.165,140.099,4,2008
1EzrEOXmMH3G43AXT1y7pA,I'm Yours,83,242187,0,['Jason Mraz'],['4phGZZrJZRo4ElhRtViYdl'],2008-05-12,0.686,0.457,11,-8.322,1,0.0468,0.595,0.0,0.105,0.718,150.953,4,2008
49FYlytm3dAAraYgpoJZux,Umbrella,83,275987,0,"['Rihanna', 'JAY-Z']","['5pKCCKE2ajJHZ9KAiaK11H', '3nFkdlSjzX9mRTtwJOzDYB']",2008-06-02,0.583,0.829,1,-4.603,1,0.134,0.00864,0.0,0.0426,0.575,174.028,4,2008
0ntQJM78wzOLVeCUAW7Y45,Sex on Fire,82,203347,0,['Kings of Leon'],['2qk9voo8llSGYcZ6xrBzKx'],2008-09-23,0.542,0.905,9,-5.653,1,0.054,0.00172,0.0104,0.136,0.374,153.398,4,2008
0CAfXk7DXMnon4gLudAp7J,Low (feat. T-Pain),81,231400,0,"['Flo Rida', 'T-Pain']","['0jnsk9HBra6NMjO2oANoPY', '3aQeKQSyrW4qWr35idm0cy']",2008-03-17,0.918,0.609,10,-5.64,0,0.0791,0.0928,0.0,0.139,0.304,128.008,4,2008
1mea3bSkSGXuIRvnydlB5b,Viva La Vida,81,242373,0,['Coldplay'],['4gzpq5DPGxSnKTe4SA8HAU'],2008-05-26,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,4,2008
6TfBA04WJ3X1d1wXhaCFVT,"You're Gonna Go Far, Kid",80,177827,1,['The Offspring'],['5LfGQac0EIXyAN8aUwmNAQ'],2008-06-17,0.55,0.917,0,-3.159,1,0.0638,0.00428,0.0,0.197,0.601,126.115,4,2008
22UDw8rSfLbUsaAGTXQ4Z8,American Boy,80,284733,1,"['Estelle', 'Kanye West']","['5T0MSzX9RC5NA6gAI6irSn', '5K4W6rqBFWDnAN6FQUkS6x']",2008-03-28,0.727,0.729,0,-2.99,1,0.326,0.171,0.0,0.07,0.512,117.932,4,2008
4EWCNWgDS8707fNSZ1oaA5,Heartless,80,211000,0,['Kanye West'],['5K4W6rqBFWDnAN6FQUkS6x'],2008-11-24,0.79,0.647,10,-5.983,0,0.136,0.0515,0.0,0.248,0.654,87.999,4,2008
0SiywuOBRcynK0uKGWdCnn,Bad Romance,83,294573,1,['Lady Gaga'],['1HY2Jd0NmPuamShAr6KMms'],2009-11-05,0.696,0.921,0,-3.755,1,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,4,2009
4kLLWz7srcuLKA7Et40PQR,I Gotta Feeling,82,289133,0,['Black Eyed Peas'],['1yxSLGMDHlW21z4YXirZDS'],2009-01-01,0.743,0.766,0,-6.375,1,0.0265,0.0873,0.0,0.509,0.61,127.96,4,2009
2igwFfvr1OAGX9SKDCPBwO,Empire State Of Mind,81,276920,1,"['JAY-Z', 'Alicia Keys']","['3nFkdlSjzX9mRTtwJOzDYB', '3DiDSECUqqY1AuBP8qtaIa']",2009-09-08,0.491,0.956,11,-1.538,1,0.392,0.0295,0.0,0.46,0.811,173.585,4,2009
3DamFFqW32WihKkTVlwTYQ,Fireflies,80,228347,0,['Owl City'],['07QEuhtrNmmZ0zEcqE9SF6'],2009-01-01,0.512,0.662,3,-6.797,1,0.0439,0.0275,0.0,0.118,0.472,180.114,4,2009
3E7dfMvvCLUddWissuqMwr,Party In The U.S.A.,80,202067,0,['Miley Cyrus'],['5YGY8feqx7naU7z4HrwZM6'],2009-01-01,0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,4,2009
4HlFJV71xXKIGcU3kRyttv,"Hey, Soul Sister",84,216773,0,['Train'],['3FUY2gzHeIiaesXtOAdB7A'],2010-12-01,0.673,0.886,1,-4.44,0,0.0431,0.185,0.0,0.0826,0.795,97.012,4,2010
15JINEqzVMv3SvJTAXAKED,Love The Way You Lie,83,263373,1,"['Eminem', 'Rihanna']","['7dGJo4pcD2V6oG8kP0tJRR', '5pKCCKE2ajJHZ9KAiaK11H']",2010-06-18,0.749,0.925,10,-5.034,1,0.227,0.241,0.0,0.52,0.641,86.989,4,2010
0HPD5WQqrq7wPWR7P7Dw1i,TiK ToK,83,199693,0,['Kesha'],['6LqNN22kT3074XbTVUrhzX'],2010-01-01,0.755,0.837,2,-2.718,0,0.142,0.0991,0.0,0.289,0.714,120.028,4,2010
0I1eFRytp4XRhLCjT6tZm7,I Can't Handle Change,82,198213,1,['Roar'],['7dIpKWlEeAljA20vFJ82RD'],2010-03-14,0.247,0.438,5,-8.479,1,0.0358,0.0455,0.000871,0.111,0.39,185.716,3,2010
6jg5SRvdGxvJ0DzNV0UqEK,Please Don't Go,82,196813,0,['Mike Posner'],['2KsP6tYLJlTBvSUxnwlVWa'],2010-08-09,0.699,0.882,4,-3.896,0,0.0311,0.00296,0.0544,0.13,0.657,120.016,4,2010
4356Typ82hUiFAynbLYbPn,DJ Got Us Fallin' In Love (feat. Pitbull),80,220800,0,"['Usher', 'Pitbull']","['23zg3TcAtWQy7J6upgbUnj', '0TnOYISbd1XYRBk9myaseg']",2010-03-30,0.663,0.861,7,-3.398,0,0.109,0.0338,0.0,0.082,0.654,119.963,4,2010
51pshtuYkgUQnt5huMPbKL,The Spins,80,195873,1,['Mac Miller'],['4LLpKhyESsyAXpc4laK94U'],2010-08-13,0.794,0.766,9,-3.894,0,0.0377,0.0135,0.0,0.0785,0.55,127.007,4,2010
2CEgGE6aESpnmtfiZwYlbV,Dynamite,80,202613,0,['Taio Cruz'],['6MF9fzBmfXghAz953czmBC'],2010-01-01,0.751,0.783,4,-3.724,1,0.0859,0.00379,0.0,0.036,0.816,119.975,4,2010
3hlksXnvbKogFdPbpO9vel,Super Bass,80,200013,1,['Nicki Minaj'],['0hCNtLu0JehylgoiP8L4Gh'],2010-11-22,0.723,0.86,11,-4.357,1,0.203,0.271,4.56e-06,0.598,0.667,126.979,4,2010
0JXXNGljqupsJaZsgSbMZV,Sure Thing,80,195373,0,['Miguel'],['360IAlyVv4PCEVjgyMZrxK'],2010-11-26,0.684,0.607,11,-8.127,0,0.1,0.0267,0.000307,0.191,0.498,81.001,4,2010
7Ie9W94M7OjPoZVV216Xus,Not Afraid,80,248133,1,['Eminem'],['7dGJo4pcD2V6oG8kP0tJRR'],2010-06-18,0.855,0.954,0,-1.19,0,0.264,0.529,0.0,0.205,0.668,114.635,5,2010
7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,85,239600,0,['Foster The People'],['7gP3bB2nilZXLfPHJhMdvc'],2011-05-23,0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,4,2011
0GO8y8jQk1PkHzS31d699N,Tongue Tied,83,218013,0,['Grouplove'],['3kVUvbeRdcrqQ3oHk5hPdx'],2011-09-02,0.56,0.936,3,-5.835,1,0.0439,0.00847,0.0,0.161,0.371,112.96,4,2011
4QNpBfC0zvjKqPJcyqBy9W,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",82,252307,0,"['Pitbull', 'Ne-Yo', 'Afrojack', 'Nayer']","['0TnOYISbd1XYRBk9myaseg', '21E3waRsmPlU7jZsS13rcj', '4D75GcNG95ebPtNvoNVXhz', '1ruutHJcECI7cos2n5TqpO']",2011-06-17,0.671,0.939,8,-3.206,1,0.161,0.191,0.0,0.298,0.53,129.024,4,2011
4Li2WHPkuyCdtmokzW2007,Ni**as In Paris,82,219333,1,"['JAY-Z', 'Kanye West']","['3nFkdlSjzX9mRTtwJOzDYB', '5K4W6rqBFWDnAN6FQUkS6x']",2011-08-08,0.789,0.858,1,-5.542,1,0.311,0.127,0.0,0.349,0.775,140.022,4,2011
1qDrWA6lyx8cLECdZE7TV7,Somebody That I Used To Know,81,244885,0,"['Gotye', 'Kimbra']","['2AsusXITU8P25dlRNhcAbG', '6hk7Yq1DU9QcCCrz9uc0Ti']",2011-01-01,0.865,0.521,0,-6.932,1,0.0371,0.548,0.000115,0.0989,0.748,129.059,4,2011
6nek1Nin9q48AVZcWs9e9D,Paradise,81,278719,0,['Coldplay'],['4gzpq5DPGxSnKTe4SA8HAU'],2011-10-24,0.449,0.585,5,-6.761,1,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631,4,2011
2wAJTrFhCnQyNSD3oUgTZO,Work Out,81,235320,1,['J. Cole'],['6l3HvQ5sa6mXTsMTB19rO5'],2011-09-27,0.831,0.427,2,-6.903,1,0.106,0.0531,0.0,0.307,0.216,93.004,4,2011
3bNv3VuUOKgrf5hu3YcuRo,Someone Like You,80,285240,0,['Adele'],['4dpARuHxo51G3z768sgnrY'],2011-01-24,0.556,0.319,9,-8.251,1,0.0281,0.893,0.0,0.0996,0.294,135.187,4,2011
0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man,85,213827,0,['Bruno Mars'],['0du5cEVh5yTK9QJze8zA0C'],2012-12-07,0.612,0.28,0,-8.648,1,0.0434,0.932,0.0,0.088,0.387,72.795,4,2012
